date,close,currency,unit,benchmark,source
1969-04-30,43.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-01,43.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-02,43.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-05,43.475,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-06,43.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-07,43.475,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-08,43.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-09,43.6,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-12,43.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-13,43.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-14,43.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-15,43.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-16,43.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-19,43.475,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-20,43.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-21,43.425,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-22,43.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-23,43.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-27,43.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-28,43.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-29,43.075,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-05-30,43.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-02,42.95,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-03,42.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-04,42.075,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-05,41.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-06,40.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-09,40.7,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-10,41.975,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-11,41.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-12,41.55,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-13,41.55,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-16,41.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-17,41.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-18,41.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-19,41.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-20,41.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-23,41.225,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-24,41.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-25,40.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-26,40.975,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-27,41.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-06-30,41.225,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-01,41.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-02,41.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-03,41.51,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-04,41.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-07,41.76,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-08,42.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-09,41.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-10,41.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-11,41.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-14,41.95,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-15,42.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-16,41.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-17,41.975,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-18,41.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-21,42.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-22,41.95,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-23,41.875,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-24,41.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-25,41.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-28,41.72,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-29,41.49,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-30,41.49,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-07-31,41.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-01,41.39,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-04,41.4,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-05,41.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-06,41.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-07,41.025,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-08,41.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-11,41.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-12,41.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-13,41.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-14,41.375,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-15,41.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-18,41.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-19,41.125,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-20,41.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-21,41.075,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-22,41.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-25,41.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-26,40.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-27,40.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-28,40.95,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-08-29,40.95,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-02,40.79,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-03,40.775,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-04,40.89,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-05,40.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-08,40.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-09,40.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-10,40.975,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-11,40.925,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-12,40.95,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-15,41.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-16,41.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-17,41.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-18,40.875,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-19,40.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-22,40.875,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-23,40.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-24,40.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-25,40.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-26,40.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-29,40.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-09-30,40.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-01,40.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-02,40.775,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-03,40.99,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-06,40.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-07,40.775,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-08,40.76,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-09,40.775,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-10,40.75,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-13,40.625,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-14,40.675,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-15,40.725,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-16,40.65,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-17,40.575,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-20,40.475,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-21,40.35,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-22,40.25,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-23,39.95,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-24,40.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-27,40.15,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-28,40.125,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-29,40.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-30,39.975,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-10-31,39.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-03,39.575,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-04,39.53,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-05,39.5,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-06,39.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-07,38.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-10,37.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-11,38.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-12,38.075,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-13,37.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-14,37.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-17,37.9,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-18,37.775,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-19,37.05,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-20,36.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-21,36.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-24,35.825,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-25,35.35,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-26,35.575,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-27,35.625,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-11-28,35.55,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-01,35.525,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-02,35.45,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-03,35.35,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-04,35.325,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-05,35.225,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-08,35.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-09,35.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-10,35.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-11,35.175,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-12,35.325,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-15,35.2,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-16,35.025,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-17,35.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-18,35.075,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-19,35.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-22,35.04,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-23,35.125,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-24,35.175,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-29,35.225,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-30,35.225,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1969-12-31,35.21,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-02,35.125,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-05,35.1,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-06,35.125,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-07,35.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-08,34.975,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-09,34.85,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-12,34.975,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-13,34.92,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-14,34.89,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-15,34.86,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-16,34.775,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-19,34.775,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-20,34.8,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-21,34.825,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-22,34.925,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-23,34.99,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-26,34.975,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-27,35.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-28,35.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
1970-01-29,35.0,USD,USD/troy_ounce,LBMA Gold Price AM archive,Public historical LBMA AM archive
